"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IT003","Naples","GDP","GDP","2006","2006","USD","US Dollar","6","millions","2005","2005",64371.76,,
"IT003","Naples","GDP","GDP","2007","2007","USD","US Dollar","6","millions","2005","2005",64305.95,,
"IT003","Naples","GDP","GDP","2008","2008","USD","US Dollar","6","millions","2005","2005",62604.83,,
"IT003","Naples","GDP","GDP","2009","2009","USD","US Dollar","6","millions","2005","2005",61613.27,,
"IT003","Naples","GDP","GDP","2010","2010","USD","US Dollar","6","millions","2005","2005",61820.42,,
"IT003","Naples","GDP","GDP","2011","2011","USD","US Dollar","6","millions","2005","2005",,,
"IT003","Naples","GDP","GDP","2012","2012","USD","US Dollar","6","millions","2005","2005",,,
"IT003","Naples","GDP_PC","GDP per capita","2000","2000","USD","US Dollar","0","units","2005","2005",17391.37,,
"IT003","Naples","GDP_PC","GDP per capita","2001","2001","USD","US Dollar","0","units","2005","2005",17997.81,,
"IT003","Naples","GDP_PC","GDP per capita","2002","2002","USD","US Dollar","0","units","2005","2005",18162.03,,
"IT003","Naples","GDP_PC","GDP per capita","2003","2003","USD","US Dollar","0","units","2005","2005",17983.15,,
"IT003","Naples","GDP_PC","GDP per capita","2004","2004","USD","US Dollar","0","units","2005","2005",18306.12,,
"IT003","Naples","GDP_PC","GDP per capita","2005","2005","USD","US Dollar","0","units","2005","2005",18178.53,,
"IT003","Naples","GDP_PC","GDP per capita","2006","2006","USD","US Dollar","0","units","2005","2005",18201.64,,
"IT003","Naples","GDP_PC","GDP per capita","2007","2007","USD","US Dollar","0","units","2005","2005",18164.47,,
"IT003","Naples","GDP_PC","GDP per capita","2008","2008","USD","US Dollar","0","units","2005","2005",17664.71,,
"IT003","Naples","GDP_PC","GDP per capita","2009","2009","USD","US Dollar","0","units","2005","2005",17364.7,,
"IT003","Naples","GDP_PC","GDP per capita","2010","2010","USD","US Dollar","0","units","2005","2005",17401.62,,
"IT003","Naples","GDP_PC","GDP per capita","2011","2011","USD","US Dollar","0","units","2005","2005",,,
"IT003","Naples","GDP_PC","GDP per capita","2012","2012","USD","US Dollar","0","units","2005","2005",,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,3.89,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,3.95,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,3.97,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,3.94,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,3.95,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,3.89,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,3.81,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,3.74,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,3.68,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,3.83,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,3.78,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT003","Naples","GDP_SHARE","GDP of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT004","Turin","GDP","GDP","2000","2000","USD","US Dollar","6","millions","2005","2005",54796.81,,
"IT004","Turin","GDP","GDP","2001","2001","USD","US Dollar","6","millions","2005","2005",54576.66,,
"IT004","Turin","GDP","GDP","2002","2002","USD","US Dollar","6","millions","2005","2005",54763.57,,
"IT004","Turin","GDP","GDP","2003","2003","USD","US Dollar","6","millions","2005","2005",54317.67,,
"IT004","Turin","GDP","GDP","2004","2004","USD","US Dollar","6","millions","2005","2005",55506.33,,
"IT004","Turin","GDP","GDP","2005","2005","USD","US Dollar","6","millions","2005","2005",55696.52,,
"IT004","Turin","GDP","GDP","2006","2006","USD","US Dollar","6","millions","2005","2005",56343.03,,
"IT004","Turin","GDP","GDP","2007","2007","USD","US Dollar","6","millions","2005","2005",56511.38,,
"IT004","Turin","GDP","GDP","2008","2008","USD","US Dollar","6","millions","2005","2005",55848.65,,
"IT004","Turin","GDP","GDP","2009","2009","USD","US Dollar","6","millions","2005","2005",52067.99,,
"IT004","Turin","GDP","GDP","2010","2010","USD","US Dollar","6","millions","2005","2005",54538.34,,
"IT004","Turin","GDP","GDP","2011","2011","USD","US Dollar","6","millions","2005","2005",,,
"IT004","Turin","GDP","GDP","2012","2012","USD","US Dollar","6","millions","2005","2005",,,
"IT004","Turin","GDP_PC","GDP per capita","2000","2000","USD","US Dollar","0","units","2005","2005",32481.71,,
"IT004","Turin","GDP_PC","GDP per capita","2001","2001","USD","US Dollar","0","units","2005","2005",32242.87,,
"IT004","Turin","GDP_PC","GDP per capita","2002","2002","USD","US Dollar","0","units","2005","2005",32243.76,,
"IT004","Turin","GDP_PC","GDP per capita","2003","2003","USD","US Dollar","0","units","2005","2005",31871.56,,
"IT004","Turin","GDP_PC","GDP per capita","2004","2004","USD","US Dollar","0","units","2005","2005",32456.26,,
"IT004","Turin","GDP_PC","GDP per capita","2005","2005","USD","US Dollar","0","units","2005","2005",32453.4,,
"IT004","Turin","GDP_PC","GDP per capita","2006","2006","USD","US Dollar","0","units","2005","2005",32713.85,,
"IT004","Turin","GDP_PC","GDP per capita","2007","2007","USD","US Dollar","0","units","2005","2005",32694.02,,
"IT004","Turin","GDP_PC","GDP per capita","2008","2008","USD","US Dollar","0","units","2005","2005",32193.76,,
"IT004","Turin","GDP_PC","GDP per capita","2009","2009","USD","US Dollar","0","units","2005","2005",29904.44,,
"IT004","Turin","GDP_PC","GDP per capita","2010","2010","USD","US Dollar","0","units","2005","2005",31207.31,,
"IT004","Turin","GDP_PC","GDP per capita","2011","2011","USD","US Dollar","0","units","2005","2005",,,
"IT004","Turin","GDP_PC","GDP per capita","2012","2012","USD","US Dollar","0","units","2005","2005",,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,3.48,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,3.4,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,3.4,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,3.37,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,3.39,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,3.37,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,3.34,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,3.29,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,3.29,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,3.24,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,3.34,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT004","Turin","GDP_SHARE","GDP of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT005","Palermo","GDP","GDP","2000","2000","USD","US Dollar","6","millions","2005","2005",15792.32,,
"IT005","Palermo","GDP","GDP","2001","2001","USD","US Dollar","6","millions","2005","2005",16685.74,,
"IT005","Palermo","GDP","GDP","2002","2002","USD","US Dollar","6","millions","2005","2005",17046.67,,
"IT005","Palermo","GDP","GDP","2003","2003","USD","US Dollar","6","millions","2005","2005",17013.34,,
"IT005","Palermo","GDP","GDP","2004","2004","USD","US Dollar","6","millions","2005","2005",17285.13,,
"IT005","Palermo","GDP","GDP","2005","2005","USD","US Dollar","6","millions","2005","2005",17642.67,,
"IT005","Palermo","GDP","GDP","2006","2006","USD","US Dollar","6","millions","2005","2005",17978.22,,
"IT005","Palermo","GDP","GDP","2007","2007","USD","US Dollar","6","millions","2005","2005",17902.05,,
"IT005","Palermo","GDP","GDP","2008","2008","USD","US Dollar","6","millions","2005","2005",17717.12,,
"IT005","Palermo","GDP","GDP","2009","2009","USD","US Dollar","6","millions","2005","2005",17416.82,,
"IT005","Palermo","GDP","GDP","2010","2010","USD","US Dollar","6","millions","2005","2005",18492.21,,
"IT005","Palermo","GDP","GDP","2011","2011","USD","US Dollar","6","millions","2005","2005",,,
"IT005","Palermo","GDP","GDP","2012","2012","USD","US Dollar","6","millions","2005","2005",,,
"IT005","Palermo","GDP_PC","GDP per capita","2000","2000","USD","US Dollar","0","units","2005","2005",16959.22,,
"IT005","Palermo","GDP_PC","GDP per capita","2001","2001","USD","US Dollar","0","units","2005","2005",17916.41,,
"IT005","Palermo","GDP_PC","GDP per capita","2002","2002","USD","US Dollar","0","units","2005","2005",18300.28,,
"IT005","Palermo","GDP_PC","GDP per capita","2003","2003","USD","US Dollar","0","units","2005","2005",18259.26,,
"IT005","Palermo","GDP_PC","GDP per capita","2004","2004","USD","US Dollar","0","units","2005","2005",18544.05,,
"IT005","Palermo","GDP_PC","GDP per capita","2005","2005","USD","US Dollar","0","units","2005","2005",18918.98,,
"IT005","Palermo","GDP_PC","GDP per capita","2006","2006","USD","US Dollar","0","units","2005","2005",19268.38,,
"IT005","Palermo","GDP_PC","GDP per capita","2007","2007","USD","US Dollar","0","units","2005","2005",19174.55,,
"IT005","Palermo","GDP_PC","GDP per capita","2008","2008","USD","US Dollar","0","units","2005","2005",18962.79,,
"IT005","Palermo","GDP_PC","GDP per capita","2009","2009","USD","US Dollar","0","units","2005","2005",18626.16,,
"IT005","Palermo","GDP_PC","GDP per capita","2010","2010","USD","US Dollar","0","units","2005","2005",19758.31,,
"IT005","Palermo","GDP_PC","GDP per capita","2011","2011","USD","US Dollar","0","units","2005","2005",,,
"IT005","Palermo","GDP_PC","GDP per capita","2012","2012","USD","US Dollar","0","units","2005","2005",,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,1,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,1.04,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,1.06,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,1.06,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,1.06,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,1.07,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,1.06,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,1.04,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,1.04,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,1.08,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,1.13,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT005","Palermo","GDP_SHARE","GDP of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT006","Genova","GDP","GDP","2000","2000","USD","US Dollar","6","millions","2005","2005",21717.53,,
"IT006","Genova","GDP","GDP","2001","2001","USD","US Dollar","6","millions","2005","2005",22461.86,,
"IT006","Genova","GDP","GDP","2002","2002","USD","US Dollar","6","millions","2005","2005",21614.86,,
"IT006","Genova","GDP","GDP","2003","2003","USD","US Dollar","6","millions","2005","2005",21629.97,,
"IT006","Genova","GDP","GDP","2004","2004","USD","US Dollar","6","millions","2005","2005",21915.57,,
"IT006","Genova","GDP","GDP","2005","2005","USD","US Dollar","6","millions","2005","2005",21853.84,,
"IT006","Genova","GDP","GDP","2006","2006","USD","US Dollar","6","millions","2005","2005",22031.38,,
"IT006","Genova","GDP","GDP","2007","2007","USD","US Dollar","6","millions","2005","2005",22555.33,,
"IT006","Genova","GDP","GDP","2008","2008","USD","US Dollar","6","millions","2005","2005",22457.88,,
"IT006","Genova","GDP","GDP","2009","2009","USD","US Dollar","6","millions","2005","2005",21729.06,,
"IT006","Genova","GDP","GDP","2010","2010","USD","US Dollar","6","millions","2005","2005",22109.58,,
"IT006","Genova","GDP","GDP","2011","2011","USD","US Dollar","6","millions","2005","2005",,,
"IT006","Genova","GDP","GDP","2012","2012","USD","US Dollar","6","millions","2005","2005",,,
"IT006","Genova","GDP_PC","GDP per capita","2000","2000","USD","US Dollar","0","units","2005","2005",29382.24,,
"IT006","Genova","GDP_PC","GDP per capita","2001","2001","USD","US Dollar","0","units","2005","2005",30486.36,,
"IT006","Genova","GDP_PC","GDP per capita","2002","2002","USD","US Dollar","0","units","2005","2005",29430.32,,
"IT006","Genova","GDP_PC","GDP per capita","2003","2003","USD","US Dollar","0","units","2005","2005",29544.46,,
"IT006","Genova","GDP_PC","GDP per capita","2004","2004","USD","US Dollar","0","units","2005","2005",30029.56,,
"IT006","Genova","GDP_PC","GDP per capita","2005","2005","USD","US Dollar","0","units","2005","2005",30039.85,,
"IT006","Genova","GDP_PC","GDP per capita","2006","2006","USD","US Dollar","0","units","2005","2005",30379.61,,
"IT006","Genova","GDP_PC","GDP per capita","2007","2007","USD","US Dollar","0","units","2005","2005",31200.05,,
"IT006","Genova","GDP_PC","GDP per capita","2008","2008","USD","US Dollar","0","units","2005","2005",31162.97,,
"IT006","Genova","GDP_PC","GDP per capita","2009","2009","USD","US Dollar","0","units","2005","2005",30246.26,,
"IT006","Genova","GDP_PC","GDP per capita","2010","2010","USD","US Dollar","0","units","2005","2005",30872.44,,
"IT006","Genova","GDP_PC","GDP per capita","2011","2011","USD","US Dollar","0","units","2005","2005",,,
"IT006","Genova","GDP_PC","GDP per capita","2012","2012","USD","US Dollar","0","units","2005","2005",,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,1.38,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,1.4,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,1.34,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,1.34,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,1.34,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,1.32,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,1.3,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,1.31,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,1.32,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,1.35,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,1.35,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT006","Genova","GDP_SHARE","GDP of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT007","Florence","GDP","GDP","2000","2000","USD","US Dollar","6","millions","2005","2005",24886.21,,
"IT007","Florence","GDP","GDP","2001","2001","USD","US Dollar","6","millions","2005","2005",25440.21,,
"IT007","Florence","GDP","GDP","2002","2002","USD","US Dollar","6","millions","2005","2005",25273.29,,
"IT007","Florence","GDP","GDP","2003","2003","USD","US Dollar","6","millions","2005","2005",25393.75,,
"IT007","Florence","GDP","GDP","2004","2004","USD","US Dollar","6","millions","2005","2005",25357.7,,
"IT007","Florence","GDP","GDP","2005","2005","USD","US Dollar","6","millions","2005","2005",25320.4,,
"IT007","Florence","GDP","GDP","2006","2006","USD","US Dollar","6","millions","2005","2005",25669.98,,
"IT007","Florence","GDP","GDP","2007","2007","USD","US Dollar","6","millions","2005","2005",25371.76,,
"IT007","Florence","GDP","GDP","2008","2008","USD","US Dollar","6","millions","2005","2005",25377.19,,
"IT007","Florence","GDP","GDP","2009","2009","USD","US Dollar","6","millions","2005","2005",24649.89,,
"IT007","Florence","GDP","GDP","2010","2010","USD","US Dollar","6","millions","2005","2005",24888.82,,
"IT007","Florence","GDP","GDP","2011","2011","USD","US Dollar","6","millions","2005","2005",,,
"IT007","Florence","GDP","GDP","2012","2012","USD","US Dollar","6","millions","2005","2005",,,
"IT007","Florence","GDP_PC","GDP per capita","2000","2000","USD","US Dollar","0","units","2005","2005",35503.09,,
"IT007","Florence","GDP_PC","GDP per capita","2001","2001","USD","US Dollar","0","units","2005","2005",36184.31,,
"IT007","Florence","GDP_PC","GDP per capita","2002","2002","USD","US Dollar","0","units","2005","2005",35837.82,,
"IT007","Florence","GDP_PC","GDP per capita","2003","2003","USD","US Dollar","0","units","2005","2005",35898.77,,
"IT007","Florence","GDP_PC","GDP per capita","2004","2004","USD","US Dollar","0","units","2005","2005",35737.38,,
"IT007","Florence","GDP_PC","GDP per capita","2005","2005","USD","US Dollar","0","units","2005","2005",35574.15,,
"IT007","Florence","GDP_PC","GDP per capita","2006","2006","USD","US Dollar","0","units","2005","2005",35952.71,,
"IT007","Florence","GDP_PC","GDP per capita","2007","2007","USD","US Dollar","0","units","2005","2005",35423.25,,
"IT007","Florence","GDP_PC","GDP per capita","2008","2008","USD","US Dollar","0","units","2005","2005",35318.3,,
"IT007","Florence","GDP_PC","GDP per capita","2009","2009","USD","US Dollar","0","units","2005","2005",34196.25,,
"IT007","Florence","GDP_PC","GDP per capita","2010","2010","USD","US Dollar","0","units","2005","2005",34416.56,,
"IT007","Florence","GDP_PC","GDP per capita","2011","2011","USD","US Dollar","0","units","2005","2005",,,
"IT007","Florence","GDP_PC","GDP per capita","2012","2012","USD","US Dollar","0","units","2005","2005",,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,1.58,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,1.58,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,1.57,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,1.58,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,1.55,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,1.53,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,1.52,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,1.48,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,1.49,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,1.53,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,1.52,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT007","Florence","GDP_SHARE","GDP of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP","GDP","2000","2000","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2001","2001","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2002","2002","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2003","2003","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2004","2004","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2005","2005","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2006","2006","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2007","2007","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2008","2008","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2009","2009","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2010","2010","USD","US Dollar","6","millions","2005","2005",12166.99,,
"IT008","Bari","GDP","GDP","2011","2011","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP","GDP","2012","2012","USD","US Dollar","6","millions","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2000","2000","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2001","2001","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2002","2002","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2003","2003","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2004","2004","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2005","2005","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2006","2006","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2007","2007","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2008","2008","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2009","2009","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2010","2010","USD","US Dollar","0","units","2005","2005",21053.84,,
"IT008","Bari","GDP_PC","GDP per capita","2011","2011","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_PC","GDP per capita","2012","2012","USD","US Dollar","0","units","2005","2005",,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,0.74,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT008","Bari","GDP_SHARE","GDP of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT009","Bologna","GDP","GDP","2000","2000","USD","US Dollar","6","millions","2005","2005",27775.85,,
"IT009","Bologna","GDP","GDP","2001","2001","USD","US Dollar","6","millions","2005","2005",28123.18,,
"IT009","Bologna","GDP","GDP","2002","2002","USD","US Dollar","6","millions","2005","2005",28098.64,,
"IT009","Bologna","GDP","GDP","2003","2003","USD","US Dollar","6","millions","2005","2005",27856.99,,
"IT009","Bologna","GDP","GDP","2004","2004","USD","US Dollar","6","millions","2005","2005",28031.72,,
"IT009","Bologna","GDP","GDP","2005","2005","USD","US Dollar","6","millions","2005","2005",27872.19,,
"IT009","Bologna","GDP","GDP","2006","2006","USD","US Dollar","6","millions","2005","2005",28611.89,,
"IT009","Bologna","GDP","GDP","2007","2007","USD","US Dollar","6","millions","2005","2005",28492.43,,
"IT009","Bologna","GDP","GDP","2008","2008","USD","US Dollar","6","millions","2005","2005",28050.85,,
"IT009","Bologna","GDP","GDP","2009","2009","USD","US Dollar","6","millions","2005","2005",27263.27,,
"IT009","Bologna","GDP","GDP","2010","2010","USD","US Dollar","6","millions","2005","2005",28942.43,,
"IT009","Bologna","GDP","GDP","2011","2011","USD","US Dollar","6","millions","2005","2005",,,
"IT009","Bologna","GDP","GDP","2012","2012","USD","US Dollar","6","millions","2005","2005",,,
"IT009","Bologna","GDP_PC","GDP per capita","2000","2000","USD","US Dollar","0","units","2005","2005",39475.08,,
"IT009","Bologna","GDP_PC","GDP per capita","2001","2001","USD","US Dollar","0","units","2005","2005",39749.52,,
"IT009","Bologna","GDP_PC","GDP per capita","2002","2002","USD","US Dollar","0","units","2005","2005",39494.83,,
"IT009","Bologna","GDP_PC","GDP per capita","2003","2003","USD","US Dollar","0","units","2005","2005",38936.48,,
"IT009","Bologna","GDP_PC","GDP per capita","2004","2004","USD","US Dollar","0","units","2005","2005",38959.51,,
"IT009","Bologna","GDP_PC","GDP per capita","2005","2005","USD","US Dollar","0","units","2005","2005",38516.86,,
"IT009","Bologna","GDP_PC","GDP per capita","2006","2006","USD","US Dollar","0","units","2005","2005",39311.33,,
"IT009","Bologna","GDP_PC","GDP per capita","2007","2007","USD","US Dollar","0","units","2005","2005",38919.78,,
"IT009","Bologna","GDP_PC","GDP per capita","2008","2008","USD","US Dollar","0","units","2005","2005",38091.72,,
"IT009","Bologna","GDP_PC","GDP per capita","2009","2009","USD","US Dollar","0","units","2005","2005",36802.87,,
"IT009","Bologna","GDP_PC","GDP per capita","2010","2010","USD","US Dollar","0","units","2005","2005",38835.6,,
"IT009","Bologna","GDP_PC","GDP per capita","2011","2011","USD","US Dollar","0","units","2005","2005",,,
"IT009","Bologna","GDP_PC","GDP per capita","2012","2012","USD","US Dollar","0","units","2005","2005",,,
"IT009","Bologna","GDP_SHARE","GDP of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,1.76,,
