"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IT002","Milan","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,14.57,,
"IT002","Milan","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,14.54,,
"IT002","Milan","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,,,
"IT002","Milan","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,,,
"IT002","Milan","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT002","Milan","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT003","Naples","PCT","PCT patent applications","2000","2000","NBR","Number","0","units",,,35.8,,
"IT003","Naples","PCT","PCT patent applications","2001","2001","NBR","Number","0","units",,,37.75,,
"IT003","Naples","PCT","PCT patent applications","2002","2002","NBR","Number","0","units",,,29.95,,
"IT003","Naples","PCT","PCT patent applications","2003","2003","NBR","Number","0","units",,,38.59,,
"IT003","Naples","PCT","PCT patent applications","2004","2004","NBR","Number","0","units",,,38.36,,
"IT003","Naples","PCT","PCT patent applications","2005","2005","NBR","Number","0","units",,,62,,
"IT003","Naples","PCT","PCT patent applications","2006","2006","NBR","Number","0","units",,,66.26,,
"IT003","Naples","PCT","PCT patent applications","2007","2007","NBR","Number","0","units",,,54.98,,
"IT003","Naples","PCT","PCT patent applications","2008","2008","NBR","Number","0","units",,,61.81,,
"IT003","Naples","PCT","PCT patent applications","2009","2009","NBR","Number","0","units",,,,,
"IT003","Naples","PCT","PCT patent applications","2010","2010","NBR","Number","0","units",,,,,
"IT003","Naples","PCT","PCT patent applications","2011","2011","NBR","Number","0","units",,,,,
"IT003","Naples","PCT","PCT patent applications","2012","2012","NBR","Number","0","units",,,,,
"IT003","Naples","PCT_GROWTH","PCT patent applications annual average growth","2008","2008","GRWH","Growth rate","0","units",,,7.065,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2000","2000","RATIO","Ratio","0","units",,,0.1,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2001","2001","RATIO","Ratio","0","units",,,0.11,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2002","2002","RATIO","Ratio","0","units",,,0.08,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2003","2003","RATIO","Ratio","0","units",,,0.11,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2004","2004","RATIO","Ratio","0","units",,,0.11,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2005","2005","RATIO","Ratio","0","units",,,0.18,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2006","2006","RATIO","Ratio","0","units",,,0.19,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2007","2007","RATIO","Ratio","0","units",,,0.16,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2008","2008","RATIO","Ratio","0","units",,,0.17,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2009","2009","RATIO","Ratio","0","units",,,,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2010","2010","RATIO","Ratio","0","units",,,,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2011","2011","RATIO","Ratio","0","units",,,,,
"IT003","Naples","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2012","2012","RATIO","Ratio","0","units",,,,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,1.97,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,1.85,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,1.36,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,1.6,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,1.47,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,2.09,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,1.99,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,1.64,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,1.93,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT003","Naples","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT004","Turin","PCT","PCT patent applications","2000","2000","NBR","Number","0","units",,,84.61,,
"IT004","Turin","PCT","PCT patent applications","2001","2001","NBR","Number","0","units",,,85.06,,
"IT004","Turin","PCT","PCT patent applications","2002","2002","NBR","Number","0","units",,,125.55,,
"IT004","Turin","PCT","PCT patent applications","2003","2003","NBR","Number","0","units",,,143.72,,
"IT004","Turin","PCT","PCT patent applications","2004","2004","NBR","Number","0","units",,,163.61,,
"IT004","Turin","PCT","PCT patent applications","2005","2005","NBR","Number","0","units",,,194.37,,
"IT004","Turin","PCT","PCT patent applications","2006","2006","NBR","Number","0","units",,,189.43,,
"IT004","Turin","PCT","PCT patent applications","2007","2007","NBR","Number","0","units",,,160.49,,
"IT004","Turin","PCT","PCT patent applications","2008","2008","NBR","Number","0","units",,,185.69,,
"IT004","Turin","PCT","PCT patent applications","2009","2009","NBR","Number","0","units",,,,,
"IT004","Turin","PCT","PCT patent applications","2010","2010","NBR","Number","0","units",,,,,
"IT004","Turin","PCT","PCT patent applications","2011","2011","NBR","Number","0","units",,,,,
"IT004","Turin","PCT","PCT patent applications","2012","2012","NBR","Number","0","units",,,,,
"IT004","Turin","PCT_GROWTH","PCT patent applications annual average growth","2008","2008","GRWH","Growth rate","0","units",,,10.324,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2000","2000","RATIO","Ratio","0","units",,,0.5,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2001","2001","RATIO","Ratio","0","units",,,0.5,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2002","2002","RATIO","Ratio","0","units",,,0.74,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2003","2003","RATIO","Ratio","0","units",,,0.84,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2004","2004","RATIO","Ratio","0","units",,,0.96,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2005","2005","RATIO","Ratio","0","units",,,1.13,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2006","2006","RATIO","Ratio","0","units",,,1.1,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2007","2007","RATIO","Ratio","0","units",,,0.93,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2008","2008","RATIO","Ratio","0","units",,,1.07,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2009","2009","RATIO","Ratio","0","units",,,,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2010","2010","RATIO","Ratio","0","units",,,,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2011","2011","RATIO","Ratio","0","units",,,,,
"IT004","Turin","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2012","2012","RATIO","Ratio","0","units",,,,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,4.64,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,4.16,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,5.68,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,5.95,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,6.25,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,6.57,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,5.68,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,4.8,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,5.81,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT004","Turin","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT005","Palermo","PCT","PCT patent applications","2000","2000","NBR","Number","0","units",,,7.08,,
"IT005","Palermo","PCT","PCT patent applications","2001","2001","NBR","Number","0","units",,,4.43,,
"IT005","Palermo","PCT","PCT patent applications","2002","2002","NBR","Number","0","units",,,5.79,,
"IT005","Palermo","PCT","PCT patent applications","2003","2003","NBR","Number","0","units",,,9.05,,
"IT005","Palermo","PCT","PCT patent applications","2004","2004","NBR","Number","0","units",,,12.15,,
"IT005","Palermo","PCT","PCT patent applications","2005","2005","NBR","Number","0","units",,,11.94,,
"IT005","Palermo","PCT","PCT patent applications","2006","2006","NBR","Number","0","units",,,17.75,,
"IT005","Palermo","PCT","PCT patent applications","2007","2007","NBR","Number","0","units",,,13.56,,
"IT005","Palermo","PCT","PCT patent applications","2008","2008","NBR","Number","0","units",,,11.55,,
"IT005","Palermo","PCT","PCT patent applications","2009","2009","NBR","Number","0","units",,,,,
"IT005","Palermo","PCT","PCT patent applications","2010","2010","NBR","Number","0","units",,,,,
"IT005","Palermo","PCT","PCT patent applications","2011","2011","NBR","Number","0","units",,,,,
"IT005","Palermo","PCT","PCT patent applications","2012","2012","NBR","Number","0","units",,,,,
"IT005","Palermo","PCT_GROWTH","PCT patent applications annual average growth","2008","2008","GRWH","Growth rate","0","units",,,6.309,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2000","2000","RATIO","Ratio","0","units",,,0.08,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2001","2001","RATIO","Ratio","0","units",,,0.05,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2002","2002","RATIO","Ratio","0","units",,,0.06,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2003","2003","RATIO","Ratio","0","units",,,0.1,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2004","2004","RATIO","Ratio","0","units",,,0.13,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2005","2005","RATIO","Ratio","0","units",,,0.13,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2006","2006","RATIO","Ratio","0","units",,,0.19,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2007","2007","RATIO","Ratio","0","units",,,0.15,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2008","2008","RATIO","Ratio","0","units",,,0.12,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2009","2009","RATIO","Ratio","0","units",,,,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2010","2010","RATIO","Ratio","0","units",,,,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2011","2011","RATIO","Ratio","0","units",,,,,
"IT005","Palermo","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2012","2012","RATIO","Ratio","0","units",,,,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,0.39,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,0.22,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,0.26,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,0.37,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,0.46,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,0.4,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,0.53,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,0.41,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,0.36,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT005","Palermo","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT006","Genova","PCT","PCT patent applications","2000","2000","NBR","Number","0","units",,,21.02,,
"IT006","Genova","PCT","PCT patent applications","2001","2001","NBR","Number","0","units",,,30.17,,
"IT006","Genova","PCT","PCT patent applications","2002","2002","NBR","Number","0","units",,,25.26,,
"IT006","Genova","PCT","PCT patent applications","2003","2003","NBR","Number","0","units",,,36.57,,
"IT006","Genova","PCT","PCT patent applications","2004","2004","NBR","Number","0","units",,,31.1,,
"IT006","Genova","PCT","PCT patent applications","2005","2005","NBR","Number","0","units",,,29.79,,
"IT006","Genova","PCT","PCT patent applications","2006","2006","NBR","Number","0","units",,,51,,
"IT006","Genova","PCT","PCT patent applications","2007","2007","NBR","Number","0","units",,,51.08,,
"IT006","Genova","PCT","PCT patent applications","2008","2008","NBR","Number","0","units",,,45.46,,
"IT006","Genova","PCT","PCT patent applications","2009","2009","NBR","Number","0","units",,,,,
"IT006","Genova","PCT","PCT patent applications","2010","2010","NBR","Number","0","units",,,,,
"IT006","Genova","PCT","PCT patent applications","2011","2011","NBR","Number","0","units",,,,,
"IT006","Genova","PCT","PCT patent applications","2012","2012","NBR","Number","0","units",,,,,
"IT006","Genova","PCT_GROWTH","PCT patent applications annual average growth","2008","2008","GRWH","Growth rate","0","units",,,10.122,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2000","2000","RATIO","Ratio","0","units",,,0.28,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2001","2001","RATIO","Ratio","0","units",,,0.41,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2002","2002","RATIO","Ratio","0","units",,,0.34,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2003","2003","RATIO","Ratio","0","units",,,0.5,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2004","2004","RATIO","Ratio","0","units",,,0.43,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2005","2005","RATIO","Ratio","0","units",,,0.41,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2006","2006","RATIO","Ratio","0","units",,,0.7,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2007","2007","RATIO","Ratio","0","units",,,0.71,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2008","2008","RATIO","Ratio","0","units",,,0.63,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2009","2009","RATIO","Ratio","0","units",,,,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2010","2010","RATIO","Ratio","0","units",,,,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2011","2011","RATIO","Ratio","0","units",,,,,
"IT006","Genova","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2012","2012","RATIO","Ratio","0","units",,,,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,1.15,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,1.47,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,1.14,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,1.51,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,1.19,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,1.01,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,1.53,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,1.53,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,1.42,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT006","Genova","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT007","Florence","PCT","PCT patent applications","2000","2000","NBR","Number","0","units",,,38.2,,
"IT007","Florence","PCT","PCT patent applications","2001","2001","NBR","Number","0","units",,,46.79,,
"IT007","Florence","PCT","PCT patent applications","2002","2002","NBR","Number","0","units",,,35.28,,
"IT007","Florence","PCT","PCT patent applications","2003","2003","NBR","Number","0","units",,,45.53,,
"IT007","Florence","PCT","PCT patent applications","2004","2004","NBR","Number","0","units",,,33.31,,
"IT007","Florence","PCT","PCT patent applications","2005","2005","NBR","Number","0","units",,,44.16,,
"IT007","Florence","PCT","PCT patent applications","2006","2006","NBR","Number","0","units",,,51.71,,
"IT007","Florence","PCT","PCT patent applications","2007","2007","NBR","Number","0","units",,,38.58,,
"IT007","Florence","PCT","PCT patent applications","2008","2008","NBR","Number","0","units",,,57.91,,
"IT007","Florence","PCT","PCT patent applications","2009","2009","NBR","Number","0","units",,,,,
"IT007","Florence","PCT","PCT patent applications","2010","2010","NBR","Number","0","units",,,,,
"IT007","Florence","PCT","PCT patent applications","2011","2011","NBR","Number","0","units",,,,,
"IT007","Florence","PCT","PCT patent applications","2012","2012","NBR","Number","0","units",,,,,
"IT007","Florence","PCT_GROWTH","PCT patent applications annual average growth","2008","2008","GRWH","Growth rate","0","units",,,5.338,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2000","2000","RATIO","Ratio","0","units",,,0.54,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2001","2001","RATIO","Ratio","0","units",,,0.67,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2002","2002","RATIO","Ratio","0","units",,,0.5,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2003","2003","RATIO","Ratio","0","units",,,0.64,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2004","2004","RATIO","Ratio","0","units",,,0.47,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2005","2005","RATIO","Ratio","0","units",,,0.62,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2006","2006","RATIO","Ratio","0","units",,,0.72,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2007","2007","RATIO","Ratio","0","units",,,0.54,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2008","2008","RATIO","Ratio","0","units",,,0.81,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2009","2009","RATIO","Ratio","0","units",,,,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2010","2010","RATIO","Ratio","0","units",,,,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2011","2011","RATIO","Ratio","0","units",,,,,
"IT007","Florence","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2012","2012","RATIO","Ratio","0","units",,,,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,2.1,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,2.29,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,1.6,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,1.89,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,1.27,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,1.49,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,1.55,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,1.15,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,1.81,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"IT007","Florence","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"IT008","Bari","PCT","PCT patent applications","2000","2000","NBR","Number","0","units",,,3.48,,
"IT008","Bari","PCT","PCT patent applications","2001","2001","NBR","Number","0","units",,,4.68,,
"IT008","Bari","PCT","PCT patent applications","2002","2002","NBR","Number","0","units",,,5.56,,
"IT008","Bari","PCT","PCT patent applications","2003","2003","NBR","Number","0","units",,,8.12,,
"IT008","Bari","PCT","PCT patent applications","2004","2004","NBR","Number","0","units",,,7.53,,
"IT008","Bari","PCT","PCT patent applications","2005","2005","NBR","Number","0","units",,,12.86,,
"IT008","Bari","PCT","PCT patent applications","2006","2006","NBR","Number","0","units",,,15.26,,
"IT008","Bari","PCT","PCT patent applications","2007","2007","NBR","Number","0","units",,,21.87,,
"IT008","Bari","PCT","PCT patent applications","2008","2008","NBR","Number","0","units",,,20.15,,
"IT008","Bari","PCT","PCT patent applications","2009","2009","NBR","Number","0","units",,,,,
"IT008","Bari","PCT","PCT patent applications","2010","2010","NBR","Number","0","units",,,,,
"IT008","Bari","PCT","PCT patent applications","2011","2011","NBR","Number","0","units",,,,,
"IT008","Bari","PCT","PCT patent applications","2012","2012","NBR","Number","0","units",,,,,
"IT008","Bari","PCT_GROWTH","PCT patent applications annual average growth","2008","2008","GRWH","Growth rate","0","units",,,24.548,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2000","2000","RATIO","Ratio","0","units",,,0.06,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2001","2001","RATIO","Ratio","0","units",,,0.08,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2002","2002","RATIO","Ratio","0","units",,,0.1,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2003","2003","RATIO","Ratio","0","units",,,0.14,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2004","2004","RATIO","Ratio","0","units",,,0.13,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2005","2005","RATIO","Ratio","0","units",,,0.23,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2006","2006","RATIO","Ratio","0","units",,,0.27,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2007","2007","RATIO","Ratio","0","units",,,0.38,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2008","2008","RATIO","Ratio","0","units",,,0.35,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2009","2009","RATIO","Ratio","0","units",,,,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2010","2010","RATIO","Ratio","0","units",,,,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2011","2011","RATIO","Ratio","0","units",,,,,
"IT008","Bari","PCT_INTENSITY","PCT patents applications per 10,000 inhabitants","2012","2012","RATIO","Ratio","0","units",,,,,
"IT008","Bari","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,0.19,,
"IT008","Bari","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,0.23,,
"IT008","Bari","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,0.25,,
"IT008","Bari","PCT_SHARE","PCT patent applications of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,0.34,,
